"probeset_id"	"UT.1"	"UT.2"	"UT.3"	"Drug_53.1"	"Drug_53.2"	"Drug_53.3"	"Drug_11.1"	"Drug_11.2"	"Drug_11.3"	"Drug_38.1"	"Drug_38.2"	"Drug_38.3"	"Drug_49.1"	"Drug_49.2"	"Drug_49.3"	"Comment.gene_symbols."	"Comment.descriptions."
"2505"	"TC01000071.hg.1"	6.13509975490293	5.98770179055116	5.90494419162774	6.06853809464225	5.92963123590651	6.03786708790709	6.12637038513209	6.33615385137074	6.18915581227003	6.09310625262395	6.15175240168947	6.22894199153643	6.2529312219059	6.23949813706155	6.19269226923801	"TP73"	"tumor protein p73"
"2506"	"TC6_ssto_hap7000139.hg.1"	4.75280320651042	4.6393897864524	4.51891197580306	4.6252383728771	4.63187496453097	4.56799241183415	4.72054900255415	4.89146463489821	4.94035350413135	4.61956785684628	4.90099623548769	4.92521233296406	5.17230568751981	5.03929609821319	4.97377335840919	"LY6G6C"	"lymphocyte antigen 6 complex, locus G6C"
"2507"	"TC14002331.hg.1"	6.75985418901294	6.75620813690762	6.6625075255135	6.87810325181507	6.77706241707391	6.92016924035404	6.74514624190541	6.8972835835774	6.7524359747985	6.65658915098819	6.85810446919556	6.92257528946378	7.16415625647962	6.8941978023777	7.00173336419498	"FOXN3"	"forkhead box N3"
"2508"	"TC12000329.hg.1"	7.17054649205377	7.19943012779243	7.4990461970887	7.14484586326916	7.13115543930783	7.17647480776325	6.56764488451597	6.61962853365066	6.70388788842561	6.49642513274023	6.75415855438057	6.68864662959531	6.90062423732798	7.37655623410453	7.37961804136971	"ANO6"	"anoctamin 6"
"2509"	"TC19000472.hg.1"	8.03302164883565	7.999984837621	8.14185325997596	8.17135869505005	8.07588284320261	8.18237441284353	7.93773118016276	8.09919914790731	8.08089235521608	8.00850645765295	8.23727402473426	8.14379888004887	8.36655906563776	8.38897159412191	8.40261229312906	"TMEM147"	"transmembrane protein 147"
"2510"	"TC22000399.hg.1"	7.05277915179097	7.07798665590502	6.96350249949815	7.0361552761568	6.94938266000575	6.96306011713586	6.94422550325432	6.92121688664471	6.93686138416472	6.97363496057018	6.9675769125439	6.94574556736192	7.0807598744984	7.15069832129468	7.08347176849182	"TBC1D22A"	"TBC1 domain family, member 22A"
"2511"	"TC01001974.hg.1"	4.38363988246429	4.34894772624199	5.00299007937522	4.48438667627777	4.40274026859679	4.43657708231431	3.9513238559105	3.7461214705878	4.07032847251904	3.68638611177964	3.79203260246499	3.8228819088679	3.96634305172057	4.13139222856977	4.15983555667191	"KMO"	"kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)"
"2512"	"TC0X000659.hg.1"	2.46650994838959	2.48474848617812	2.32910716071204	2.43463510336687	2.45954662972768	2.43496945421688	2.46225499934351	2.52549394367242	2.48118787196562	2.45142091245157	2.54496798693015	2.54493638341274	2.5276869012185	2.56346407550312	2.59869370215613	"GPR112"	"G protein-coupled receptor 112"
"2513"	"TC06000696.hg.1"	6.78530065114119	6.96357755127922	6.97934604656838	6.85878922427577	6.83263024578137	6.81936582914682	6.69016289772409	6.85096444131124	6.90169029829803	6.68860417246129	6.82420428254056	6.77893565475526	7.05561363763408	7.2508743872264	7.30861416737983	"FKBP1C"	"FK506 binding protein 1C"
"2514"	"TC08000989.hg.1"	1.89524437134243	1.74433018918251	1.84665107704045	1.89708754742579	1.81345626077164	1.8954326599467	1.70667652195399	1.76942647108845	1.92595522259317	1.89190702282642	1.76270613085959	2.06653548558949	2.00874121746938	2.11390686006227	2.11605658855916	"DEFB130|LOC100133267"	"defensin, beta 130|defensin, beta 130-like"
"2515"	"TC06001501.hg.1"	7.01453076310527	7.04006476615405	6.85065643170974	6.94423104021348	6.86477570475363	6.93433493391711	7.0420450709781	7.06889692360245	7.14978002384191	7.05981121948725	7.11828888428811	7.06145848375589	7.16737672642289	7.08962962104789	7.10372429649265	"GNL1"	"guanine nucleotide binding protein-like 1"
"2516"	"TC01001551.hg.1"	7.25496234117125	7.27623833189629	7.4931858013808	7.16151831116247	7.32184685525555	7.3968672727847	7.23096781075538	7.11322619147864	7.13771057490241	7.0922609643188	7.09238536038917	7.07849846254865	6.97362300792113	7.12078531352552	7.20126765604231	"SOAT1"	"sterol O-acyltransferase 1"
"2517"	"TC16000860.hg.1"	7.18834525625116	7.09888967642896	7.04423165049124	7.19001066260241	7.15863889998594	7.16054042087493	7.18961972102199	7.37686213349454	7.36473835906296	7.21241291622689	7.31480740916322	7.34709931155959	7.25395426160391	7.29026696879433	7.29492223572601	"DEXI"	"Dexi homolog (mouse)"
"2518"	"TC15000651.hg.1"	7.18240188736749	7.07390792656429	7.07172142602036	7.43884818596394	7.12218098075182	7.61200816186815	7.46104914395666	7.08089088897013	7.16015840164528	7.80110501266138	7.14988187704384	7.05613025695651	7.65387252629361	7.26321326856758	7.10344190257586	"RN5S399"	"RNA, 5S ribosomal 399"
"2519"	"TC09001430.hg.1"	1.97386597666568	2.03267009833966	1.80422494332395	2.07665263001915	2.05007598460781	1.81369089234263	1.92168579097109	2.10179285427896	2.20441954181646	2.13830844609827	2.24784420744806	2.17542997804721	2.17058587566995	2.27678927831208	2.38803121013512	"OR13C3"	"olfactory receptor, family 13, subfamily C, member 3"
"2520"	"TC03000510.hg.1"	1.97038948126774	1.88615192513047	1.82748247759437	1.75686101217494	1.87820421236634	1.89155674532791	1.85107568991776	1.91246604672831	1.87237045810983	1.81968638830041	1.93260984054935	1.97133091929636	1.9572122413033	2.17001357580794	2.00634432794227	"GPR128"	"G protein-coupled receptor 128"
"2521"	"TC06000562.hg.1"	4.8941701966198	4.8533370952946	4.7371545230477	4.81598959441419	4.71727487813746	4.90209816239616	4.82068981016945	5.0668503511352	4.90919014878328	4.83698880383661	5.07093404177695	4.99453271417803	5.02303183279208	5.00466183759068	5.06379927295975	"TSPO2"	"translocator protein 2"
"2522"	"TC03000830.hg.1"	2.23128706525636	2.20890565351774	2.10516719286536	2.17382388275446	2.1771364443708	2.17076281071479	2.2550486135525	2.32998330754161	2.26728606763467	2.21525044050314	2.28655238418521	2.37928454760607	2.46367382224746	2.43685586600775	2.4354905568338	"AADAC"	"arylacetamide deacetylase (esterase)"
"2523"	"TC22000275.hg.1"	6.32525721227683	6.31202930431364	6.23358639302323	6.31985960600306	6.23932750556401	6.30965202971041	6.28130235689715	6.43523387703909	6.39091165866365	6.25508882565008	6.41019483444979	6.38947792967389	6.40047140750827	6.41668862261367	6.32585516398633	"MPST"	"mercaptopyruvate sulfurtransferase"
"2524"	"TC19000681.hg.1"	6.05926309816898	5.98570087720938	5.8059991839751	5.99913265310697	5.9324641063783	5.99029629560443	5.99790466363805	6.28745482999353	6.16179357634829	6.03806721471191	6.30969581598053	6.29535915087982	6.27577970670497	6.2443511311176	6.27951669090211	"EHD2"	"EH-domain containing 2"
"2525"	"TC01001767.hg.1"	8.66518324282317	8.52070968073642	9.03118822731335	8.80032898154446	8.96047486098333	8.83742900310809	9.11970057662576	9.01920501912881	8.88619960764713	8.97919274053593	8.98263173096115	8.98110365238105	7.35510476451416	8.16844528766072	8.26699212874672	"DTL"	"denticleless E3 ubiquitin protein ligase homolog (Drosophila)"
"2526"	"TC18000017.hg.1"	6.78911123615583	6.77443304191813	6.73726380317126	6.82700807609543	6.81460937986581	6.79558270959436	7.00165872003022	6.88344436672282	6.71590880124346	7.09609967632678	6.89012765153724	6.93244862741117	6.99295670079893	6.96426414316662	6.97762416893471	"MYL12B"	"myosin, light chain 12B, regulatory"
"2527"	"TC01000529.hg.1"	6.80432460043099	6.60433372950401	6.78278087544291	6.64021387016894	6.75815142678847	6.73012888740415	6.80912237180897	6.67681056533331	6.73047907724798	6.91557870138854	6.81401002664147	6.69858932045889	6.44495527275569	6.7025122573763	6.72676709970238	"PPIH"	"peptidylprolyl isomerase H (cyclophilin H)"
"2528"	"TC04000181.hg.1"	5.97976870515607	5.9870992724801	6.02275165165971	5.99357477638571	6.05528766571869	6.07112821743094	6.17421947331761	6.06260027013975	6.06519979285655	6.02178514859701	6.04892934406435	6.06600627025445	5.31442668971569	5.50049210496841	5.41028185769292	"RBPJ"	"recombination signal binding protein for immunoglobulin kappa J region"
"2529"	"TC03001001.hg.1"	5.72611423227002	5.5890161646483	5.34556875727332	5.55337773833721	5.55476569113619	5.45279465948659	5.64186754015126	5.4503628162433	5.63766261111272	5.94268324991674	5.36123112719198	5.40518889595147	5.50496569538622	5.01353901611465	5.40523158039765	"SNORD66"	"small nucleolar RNA, C/D box 66"
"2530"	"TC0X001504.hg.1"	5.88394883122208	5.73417922811095	5.73629989495256	5.88559290141791	5.89185509104934	5.86263481278967	5.98775960018694	6.10122899746645	5.7624449523304	5.83900236622939	6.03295946804812	5.96062132111632	6.02068465243196	5.89426888813509	5.94744636837505	"MAGEA2B|MAGEA2"	"melanoma antigen family A, 2B|melanoma antigen family A, 2"
"2531"	"TC03001974.hg.1"	1.76505577926623	1.68504892954237	1.67207996773629	1.64057819135954	1.66321408265695	1.72036192242822	1.67949016664381	1.79900933900931	1.83486579333213	1.66202043118504	1.75292519846151	1.77027453145614	1.84978236965979	1.85939040614256	1.83998396473557	"ZBBX"	"zinc finger, B-box domain containing"
"2532"	"TC6_dbb_hap3000022.hg.1"	6.34117610749083	6.23980400108624	6.34788660914418	6.2788820958378	6.11687062703748	6.16983717011703	6.09521816801968	6.1961947866542	6.26220635753525	6.05168062340937	6.26505178313011	6.19509554181664	5.96970282212105	6.19887334706634	6.28758190253219	"ZNRD1"	"zinc ribbon domain containing 1"
"2533"	"TC16000484.hg.1"	8.00046213858083	8.0680117802353	8.18160773377143	7.98652666204925	7.89424734423624	8.00136614471309	7.78821089302252	7.6128129599477	7.71444502743004	7.6932110624316	7.61481293904433	7.66785817921593	7.38443350625703	7.204682285152	7.29835918048714	"RSPRY1"	"ring finger and SPRY domain containing 1"
"2534"	"TC04000957.hg.1"	7.11268803237923	7.02523661386158	7.03116817966032	7.00603110351362	7.01117889309603	7.07015895200178	6.88773206949986	6.93557972945975	6.94239222648282	6.97530064514038	6.93036750739735	6.96546555949702	7.19859840280131	7.06571826122158	7.05596205129636	"GAK"	"cyclin G associated kinase"
"2535"	"TC05000451.hg.1"	5.56513055749623	5.49617148805663	5.40872595747468	5.45930624265258	5.49013633790844	5.51129903238284	5.57970085905371	5.66988604448157	5.5589637902795	5.555594824264	5.62292298964372	5.72389122151929	5.66902261710301	5.77205939384355	5.7050890242826	"NR2F1"	"nuclear receptor subfamily 2, group F, member 1"
"2536"	"TC15001700.hg.1"	5.57213550048946	5.36711289097469	5.32684977009457	5.4791954477152	5.41220850433929	5.4000063850756	5.46131428189159	5.54789927238713	5.511774505567	5.41613302029101	5.66898281513139	5.6845696966821	5.72565749602573	5.72022733521072	5.71053996933337	"CIB2"	"calcium and integrin binding family member 2"
"2537"	"TC11000832.hg.1"	4.80533827234197	4.85725653015114	4.79721936322527	4.83560966003988	4.74342846114629	4.77448395020794	4.85935553506921	4.92691825061811	4.86449348250401	4.87262543036682	4.9051963200633	4.85323027942092	4.9050804681125	4.93321021953128	4.85320890226226	"C11orf67"	"chromosome 11 open reading frame 67"
"2538"	"TC06001977.hg.1"	2.59798347961386	2.51998258071814	2.50525831082324	2.50850712150705	2.47060813933094	2.48931301246579	2.48391489915177	2.76162773185599	2.56842647514854	2.60955567805546	2.72141393631735	2.62949369978481	2.79934231009907	2.77246948990453	2.79267067549479	"POPDC3"	"popeye domain containing 3"
"2539"	"TC04001535.hg.1"	5.03429932955848	4.82050985323817	4.88699899578242	4.79654192711751	4.97115085849036	5.01651740877208	4.67209497693942	4.41374184792529	4.46377351285344	4.69414375622346	4.3992599474098	4.5251696316201	4.74457909839341	4.28017791629875	4.55276444524533	"MFSD8"	"major facilitator superfamily domain containing 8"
"2540"	"TC19000770.hg.1"	5.49160657521983	5.34388379060924	5.23151854577869	5.27764341449419	5.36621970867303	5.39212433204387	5.45357261679387	5.6169841633578	5.530565551744	5.54907139485744	5.62335214277723	5.55611817594381	5.60391451734471	5.71230054578578	5.69842503445745	"KLK3"	"kallikrein-related peptidase 3"
"2541"	"TC02005001.hg.1"	2.03225200149812	2.08174957497727	2.05617872170621	2.14815544201472	2.18563424690793	2.25551839809821	2.16838488083341	2.18933024181765	2.06871274368278	2.15543548859147	2.05815197875584	2.11811240480242	2.10332765319285	2.05439910076117	2.02623676907257	"BBS5"	"Bardet-Biedl syndrome 5"
"2542"	"TC0X001065.hg.1"	9.04483300454404	8.92084177409791	8.99190990805814	8.98198833074132	8.92269854563273	8.89659123360537	8.95890598579363	9.08260386325622	8.96483915698712	8.9427698335777	9.03461999579788	9.04114858752052	9.03758880708926	9.29851402315236	9.21251942792209	"HSD17B10"	"hydroxysteroid (17-beta) dehydrogenase 10"
"2543"	"TC19001013.hg.1"	5.4333329331931	5.42958095072606	5.37932057856274	5.34631412731221	5.35264174023767	5.30283987457802	5.41624117375555	5.59026307723539	5.51853914127253	5.30365665375538	5.55425477898634	5.59871147965702	5.60200300634897	5.71913299407752	5.76080743763563	"ATP8B3"	"ATPase, aminophospholipid transporter, class I, type 8B, member 3"
"2544"	"TC01003614.hg.1"	4.95167905105652	4.86556676427251	4.7330907802476	4.83360543000159	4.84623486494216	4.7750688788381	4.86760204563284	5.04820421625548	5.00203606644938	4.85763451703393	4.97642608571662	5.1008934249066	5.02948303908195	4.94889315836871	5.03743423302194	"NMNAT2"	"nicotinamide nucleotide adenylyltransferase 2"
"2545"	"TC10000022.hg.1"	7.92538109133637	7.79022183239187	7.71304146908831	7.69804399239333	7.71285476820767	7.66786697903404	7.41750851095872	7.4565637353327	7.2664104538208	7.38311283838894	7.3105740104289	7.41382028448287	7.30598138008206	7.67287444267224	7.32530888076558	"PFKP"	"phosphofructokinase, platelet"
"2546"	"TC19001835.hg.1"	6.12487945825297	6.03999161081961	5.97686717306046	6.05168175125805	6.12974592825869	6.01011844644051	6.15346795243655	6.32884259676388	6.22891291817433	6.20697227969464	6.27462497017225	6.24929610095577	5.95229257065354	6.02245625507016	5.94307729324908	"LENG1"	"leukocyte receptor cluster (LRC) member 1"
"2547"	"TC06000525.hg.1"	6.42003044389408	6.45895131479918	6.27051974583259	6.28901462052645	6.27921187080813	6.39219845214998	6.40194892335919	6.46830311862565	6.34179812547004	6.32111233091466	6.2022509242764	6.20378061124476	5.82932482081225	5.95666133435763	5.9563449568362	"BRPF3"	"bromodomain and PHD finger containing, 3"
"2548"	"TC01000511.hg.1"	5.52023005235906	5.55267681526903	5.47822833419241	5.69205172207933	5.4455517953754	5.51878341159065	5.60683843343859	5.56459280710482	5.52711252610232	5.55115720449208	5.44618576806661	5.28537432280142	5.37225505143858	5.4823408864385	5.45318884152705	"ZNF643"	"zinc finger protein 643"
"2549"	"TC11001783.hg.1"	1.63544038320347	1.94666653851295	1.77286961169223	1.70804962716471	1.44506827030406	1.76757606803314	2.17025924425937	1.94440319315095	1.77670588243075	1.40475701313961	1.91188110758024	1.741288767389	2.18822387842245	1.80963061745283	1.48599103871569	"OR5AP2"	"olfactory receptor, family 5, subfamily AP, member 2"
"2550"	"TC01000450.hg.1"	4.34540719546202	4.33132032950676	4.15703728101064	4.33394440941075	4.22847835602234	4.22055680403742	4.30556128196659	4.47108576821952	4.55020843787823	4.32425400102084	4.44585449436752	4.44654080519692	4.4491981662799	4.36316999377463	4.52817234497969	"GJB3"	"gap junction protein, beta 3, 31kDa"
"2551"	"TC4_ctg9_hap1000006.hg.1"	1.86857194088623	2.05987260174988	2.08352849099161	1.86061787066534	1.86520068110625	1.95181355526044	1.70564660764707	2.05613843559335	2.20032450098721	1.92028258824215	2.04331524684926	1.75523230964878	2.28095575132037	1.86750659903092	2.00285112877548	"UGT2B10"	"UDP glucuronosyltransferase 2 family, polypeptide B10"
"2552"	"TC09001473.hg.1"	9.81822287802614	9.7875562143733	10.0737071109928	9.76815636685687	9.76671946091014	9.82557004217263	9.90605571377621	9.73885153586764	9.80549375227401	9.91970446275872	9.86339370394576	9.78581623156722	9.77262424376183	10.0785554441338	10.0841699562128	"TXN"	"thioredoxin"
"2553"	"TC19000517.hg.1"	3.77692151850285	4.0291201572406	3.81577921668968	3.90478602648372	3.83365028796131	3.70593752917599	3.96274407032224	3.86434327849342	3.96926212777752	3.90137612461078	3.95240887791785	3.94796280194584	3.80176784893912	3.81328179142642	3.76465396758061	"ZNF793"	"zinc finger protein 793"
"2554"	"TC03000732.hg.1"	2.66852018300412	2.70282358498381	2.72901109113669	2.73857830218193	2.63456867259584	2.70760041597245	2.7987126549437	2.88158165094992	2.91005080918606	2.74667168012282	2.89026338336204	2.9559608001296	3.01185297275636	3.08094106492687	3.07642886964063	"PPP2R3A"	"protein phosphatase 2, regulatory subunit B'', alpha"
"2555"	"TC01002102.hg.1"	8.50457538915041	8.50029758826673	8.41291001348998	8.5519958989981	8.44583544928759	8.49121177788931	8.64328931216065	8.62367978872019	8.50696256312543	8.71105625877894	8.52811600337146	8.53492425731265	8.6067834027435	8.56443675969245	8.54194249128028	"SSU72"	"SSU72 RNA polymerase II CTD phosphatase homolog (S. cerevisiae)"
"2556"	"TC11000980.hg.1"	7.39655867982415	7.53810311335632	7.70911347489947	7.72592235479456	7.91567264271439	7.72459228770206	7.4944192577447	7.17549058985026	7.27791115909824	7.70446700512958	7.48839872533258	7.33900637239664	7.59972718136058	7.39038235185598	7.7105506892345	"ATM"	"ataxia telangiectasia mutated"
"2557"	"TC06000374.hg.1"	7.95132215079839	7.94236438916772	7.96816130728081	7.8892136323155	7.73203753989138	7.83900303795583	7.52574528431746	7.62253102145542	7.67067473690714	7.55954881820144	7.62018644800736	7.52876504289944	7.43156849966504	7.78120014018829	7.60487065501907	"PRRC2A"	"proline-rich coiled-coil 2A"
"2558"	"TC11000145.hg.1"	4.52080659952317	4.48248618305581	4.44299386920007	4.65917650710186	4.40695790746212	4.29832279765859	4.54856881790422	4.6821170704251	4.73469801986948	4.66261409464775	4.80961211052623	4.93807210852722	4.59192665023986	4.93303421036129	4.73992836766792	"RBMXL2"	"RNA binding motif protein, X-linked-like 2"
"2559"	"TC09001761.hg.1"	5.89243357058822	5.87917056539752	5.72325060165023	5.68410200811076	5.70105120164344	5.55817184238116	5.72434936287799	5.908498769537	5.97847981203171	5.72035579406182	5.88654137960193	5.94588439608531	5.97920963982327	6.06349118591833	5.93590044190347	"TMEM210"	"transmembrane protein 210"
"2560"	"TC02005050.hg.1"	3.16991264008291	3.06080537462028	3.07650380130864	3.16133620332369	3.171558492219	3.22836256851849	3.16389670185533	3.34692802068774	3.31675409322806	3.17812633537468	3.31279061636511	3.24482093588332	3.36813674389357	3.45737723375565	3.48562364444533	"NEUROD1"	"neuronal differentiation 1"
"2561"	"TC08000291.hg.1"	4.29902504988242	4.23356967880047	4.29047453819664	4.22217395188632	4.14996157023011	4.15997452655648	4.30951408693604	4.3809037882343	4.46532092934109	4.21787957826465	4.39697445343621	4.34606226468711	4.28449318326493	4.31241485588629	4.23872633259352	"LETM2"	"leucine zipper-EF-hand containing transmembrane protein 2"
"2562"	"TC19000068.hg.1"	5.40509662081657	5.40250885177974	5.27539622921503	5.2968342309648	5.30507661370964	5.3321005374187	5.35133662672363	5.65422376414997	5.53751760164561	5.34868448356814	5.50955220381304	5.68364464590685	5.62290691678619	5.61058448384515	5.61424040238345	"CELF5"	"CUGBP, Elav-like family member 5"
"2563"	"TC11003494.hg.1"	6.31244815345274	6.23441847403927	6.07742331006974	6.47992198477854	6.36318392811116	6.57979200147217	6.49170149653064	6.57515046050661	6.55062970060286	6.42584343530108	6.38870707332758	6.47138593830094	5.45375882033044	5.19155116667676	5.35343251054876	"FDXACB1"	"ferredoxin-fold anticodon binding domain containing 1"
"2564"	"TC01002355.hg.1"	7.0743273238156	7.13954791634096	7.29653901575842	6.98202763547603	7.10716321779091	7.04468126865417	7.12764136441405	6.68209287401651	6.82349727409048	7.04870322013434	6.77742133971971	6.73533390220272	6.43206087659944	6.43524472882386	6.58986107301488	"SRSF10"	"serine/arginine-rich splicing factor 10"
"2565"	"TC01001299.hg.1"	7.89101767390808	7.82801364811084	7.9594970760715	7.76121276975804	7.67691725048602	7.76321248029609	7.53148941571192	7.65037455189884	7.87370779865372	7.58708464156499	7.95535934401787	7.69475609255388	7.68591528494768	8.01439236124438	7.959120734236	"FDPS"	"farnesyl diphosphate synthase"
"2566"	"TC02000786.hg.1"	5.57592245887376	5.46909784957455	5.40236895142761	5.43135392367061	5.47850152228977	5.47993425672552	5.50326982591749	5.66635255349903	5.59879055478831	5.49323566804662	5.68295288158803	5.75218772474076	5.61988782884445	5.75246694426474	5.7149128169495	"MYO7B"	"myosin VIIB"
"2567"	"TC16000029.hg.1"	7.6044231900874	7.49497048613739	7.51948527118	7.709905585504	7.66802284332814	7.70771405330567	7.61486394429982	7.78647885546911	7.70825673433099	7.63752268459815	7.74929048727833	7.71677404055346	7.69489961989535	7.87962992127472	7.8010340569024	"FAM173A"	"family with sequence similarity 173, member A"
"2568"	"TC17001457.hg.1"	7.88486432869992	7.92592652593773	7.91574487003564	7.92194116558109	7.92644152598195	7.94054404177023	7.88469517432018	7.98975624834071	8.00602736877294	7.77237857739144	7.93456255953138	7.83754667520305	7.73049951012447	7.97375352157406	7.87126304579837	"MED24"	"mediator complex subunit 24"
"2569"	"TC18000230.hg.1"	2.72267796694115	2.68624031414143	2.60664542078171	2.55520911709067	2.6320377870725	2.63908261348503	2.56501861910832	2.79223362395188	2.74507363402487	2.56879945466072	2.70610933122805	2.8225795216166	2.76317044945111	2.84071374448593	2.92850244766489	"SERPINB7"	"serpin peptidase inhibitor, clade B (ovalbumin), member 7"
"2570"	"TC03001723.hg.1"	6.5791757642206	6.9282326937655	7.02535526506805	6.62275944058674	6.59563415603215	6.54725785716464	6.03992499659873	5.51160887866276	5.92432842120814	6.01447929118782	5.98132569400816	5.9771043017137	6.03573671049753	6.59988542343102	6.57659646341711	"SNX4"	"sorting nexin 4"
"2571"	"TC16000569.hg.1"	6.74836267995556	6.72826336611618	7.13120381137822	6.80333520451269	6.92110674399796	6.82538052961337	7.09928434326549	6.85548375235973	7.00109443255308	7.04461867852707	6.87503481400314	6.80234963267541	6.11901287001082	6.52777080986925	6.50687884316107	"CYB5B"	"cytochrome b5 type B (outer mitochondrial membrane)"
"2572"	"TC14000304.hg.1"	7.93498263391323	7.96686508289021	7.97049914752916	7.90968879420887	7.91338582997993	7.90288517105966	7.51701089389874	7.28066863816166	7.42832990413669	7.63977472669325	7.52398582979433	7.56813843642023	7.75741445654778	7.82354913708957	7.91880162246881	"C14orf166"	"chromosome 14 open reading frame 166"
"2573"	"TC11000367.hg.1"	7.94193843666981	8.15828056750595	8.27870332300391	8.10385137715081	8.02656539693345	8.10846758710238	8.05639386239245	7.88542517945365	8.03234504496454	8.08504100644365	8.04779295326644	8.10202423171435	8.2559803309227	8.31564130906228	8.51224378315507	"HSD17B12"	"hydroxysteroid (17-beta) dehydrogenase 12"
"2574"	"TC04000432.hg.1"	1.81192063653561	1.50978489214108	1.38538559766556	1.64743737610155	1.52797444342113	1.70559071698907	1.68648167812953	1.52398536226594	1.61550594285407	1.48551116114099	1.5377020288856	1.66441218692418	1.79472177183885	1.55463873418445	1.67830047586851	"CXCL13"	"chemokine (C-X-C motif) ligand 13"
"2575"	"TC07000659.hg.1"	8.62386096841232	8.59367486915076	8.19059446470251	8.63295464045149	8.76362524353477	8.61740773458648	8.51267431134357	8.64153848548815	8.57431163661891	8.52249013735429	8.68384689121041	8.74934561104136	8.75582473652219	8.25991767974142	8.15940827730366	"ORAI2"	"ORAI calcium release-activated calcium modulator 2"
"2576"	"TC19001138.hg.1"	5.33816064850278	5.41318529952904	5.3452481297093	5.43013282004864	5.32663627470506	5.37267469868822	5.45540392669546	5.42056988278416	5.35691366658771	5.60122823888699	5.27369489729585	5.2596956030366	5.41171540794963	5.23300328258626	5.23431221076688	"ZNF558"	"zinc finger protein 558"
"2577"	"TC11002383.hg.1"	1.60279888160234	1.72440361856735	1.51867227922838	1.50795360375779	1.37590481640376	1.28706703253525	1.36420579454866	1.58431894975036	1.44026067811278	1.7351418305053	1.55072973068561	1.53951897790017	1.52009244798609	1.79985174101115	1.49386038639304	"BLID"	"BH3-like motif containing, cell death inducer"
"2578"	"TC0X001528.hg.1"	4.68971887176831	4.72413582659122	4.54880595287066	4.69608687391349	4.59139649119728	4.63675314754123	4.58635095602587	4.80024167349933	4.747665137218	4.65604782506074	4.76444179533868	4.96507888331629	4.92276652504542	4.79796160900738	4.85294706328732	"TEX28"	"testis expressed 28"
"2579"	"TC02004956.hg.1"	3.14601651078905	3.22097800792589	3.05329577110642	3.0473866915505	3.27957436228826	3.1951805342415	3.20907829436794	3.29941577386016	3.30316751174375	3.3169686466306	3.36487539077183	3.27637762945987	4.13703241425424	3.91159224818783	3.8235465242011	"SPDYA"	"speedy homolog A (Xenopus laevis)"
"2580"	"TC09001379.hg.1"	5.87716438119277	5.9172512184046	5.87143453156118	5.87460060747131	5.86676577387883	5.90916066967054	6.00316926330498	5.97881801484643	5.97880067634734	6.00810642526216	5.96430826111441	5.90266118333876	6.05951504719265	5.9545439335062	5.81778759115421	"ZNF782"	"zinc finger protein 782"
"2581"	"TC0X000389.hg.1"	5.03167726981817	5.19789761099981	5.06244121945335	5.10413516083218	5.31226133590193	5.05948973598789	5.23255293498672	5.09190397548922	5.16447437116493	5.51444378393097	5.26427105434438	5.01001400792289	6.99472486260759	6.35420384830771	6.55931777094161	"ACRC"	"acidic repeat containing"
"2582"	"TC12000614.hg.1"	6.12894150101026	6.26986566356596	6.04918444612488	6.21164525285221	6.13449168017068	6.2232168226568	6.44473256176771	6.16981102319416	6.22481882751408	6.60969056600101	6.17012300132188	6.17093028995399	6.10290838519537	5.49144868822498	5.83527864366791	"FRS2"	"fibroblast growth factor receptor substrate 2"
"2583"	"TC05003423.hg.1"	3.91594416188789	3.81078672119414	3.7006389275832	3.75080604347937	3.75868054670452	3.83735887423497	3.85846325954347	3.96562057084754	4.06300617720821	3.78609423140198	3.88884894538335	3.97199025194716	4.36162573934695	4.24174920123406	4.09892326457344	"C1QTNF3"	"C1q and tumor necrosis factor related protein 3"
"2584"	"TC03000781.hg.1"	5.38269112356501	5.56706448952636	5.48475856342088	5.31982244711812	5.2316522359136	5.30775997743789	5.41139335767153	5.31910501866551	5.39747240585586	5.20592755424302	5.29297515584082	5.27471961042547	4.93618581213358	4.70844364536072	4.75518834515454	"C3orf58"	"chromosome 3 open reading frame 58"
"2585"	"TC01000190.hg.1"	6.65422737012126	6.79796400325582	6.64528831893938	6.74284094370876	6.76766982076677	6.76477544497732	6.45287535609144	6.29445598774615	6.40455807022134	6.48340865839047	6.46028774463424	6.4656381675078	6.44373055242275	6.20279790300313	6.33069039101948	"DNAJC16"	"DnaJ (Hsp40) homolog, subfamily C, member 16"
"2586"	"TC03000038.hg.1"	6.78347066943009	6.83292317395674	6.81648184908089	6.76237146373965	6.9620148282975	6.79846629733548	6.77081487447488	6.54981559854683	6.73085901773571	6.97050723085329	6.88946268579875	6.762906822158	6.67387609704418	6.30293120980454	6.56062590660428	"SETD5"	"SET domain containing 5"
"2587"	"TC11001746.hg.1"	9.50781316609878	9.62027330487306	9.98246422762381	9.41880818029873	9.4828100923823	9.55139832153822	9.16975560124178	9.10380178447241	9.41050862194898	8.97946262203722	9.3205125621007	9.35023414126468	9.04380342286866	9.73819644705145	9.8282100886526	"MTCH2"	"mitochondrial carrier 2"
